id	county	rgo_code	rgo_code_st	rgo_code_no	rgo_name	msa_code	msa_name
46041	Dewey County	SD99	SD	99	Unattached	0	#N/A
46043	Douglas County	SD03	SD	03	Planning and Development District III	0	#N/A
46045	Edmunds County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46047	Fall River County	SD02	SD	02	Black Hills Council of Governments	0	#N/A
46049	Faulk County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46051	Grant County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46053	Gregory County	SD03	SD	03	Planning and Development District III	0	#N/A
46055	Haakon County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46057	Hamlin County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46059	Hand County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46061	Hanson County	SD03	SD	03	Planning and Development District III	0	#N/A
46063	Harding County	SD02	SD	02	Black Hills Council of Governments	0	#N/A
46065	Hughes County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46067	Hutchinson County	SD03	SD	03	Planning and Development District III	0	#N/A
46069	Hyde County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46071	Jackson County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46073	Jerauld County	SD03	SD	03	Planning and Development District III	0	#N/A
46075	Jones County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46077	Kingsbury County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46079	Lake County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46081	Lawrence County	SD02	SD	02	Black Hills Council of Governments	0	#N/A
46085	Lyman County	SD03	SD	03	Planning and Development District III	0	#N/A
46089	McPherson County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46091	Marshall County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46095	Mellette County	SD03	SD	03	Planning and Development District III	0	#N/A
46097	Miner County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46101	Moody County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46102	Oglala Lakota County	SD02	SD	02	Black Hills Council of Governments	0	#N/A
46102	Oglala Lakota County	SD99	SD	99	Unattached	0	#N/A
46105	Perkins County	SD02	SD	02	Black Hills Council of Governments	0	#N/A
46107	Potter County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46109	Roberts County	SD05	SD	05	First District Association of Local Governments	0	#N/A
46111	Sanborn County	SD03	SD	03	Planning and Development District III	0	#N/A
46115	Spink County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46117	Stanley County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46119	Sully County	SD06	SD	06	Central South Dakota Enhancement District	0	#N/A
46121	Todd County	SD99	SD	99	Unattached	0	#N/A
46123	Tripp County	SD03	SD	03	Planning and Development District III	0	#N/A
46129	Walworth County	SD04	SD	04	Northeast Council of Governments	0	#N/A
46135	Yankton County	SD03	SD	03	Planning and Development District III	0	#N/A
46137	Ziebach County	SD99	SD	99	Unattached	0	#N/A
47003	Bedford County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47005	Benton County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47007	Bledsoe County	TN08	TN	08	Southeast Tennessee Development District	0	#N/A
47017	Carroll County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47025	Claiborne County	TN01	TN	01	East Tennessee Development District	0	#N/A
47027	Clay County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47029	Cocke County	TN01	TN	01	East Tennessee Development District	0	#N/A
47031	Coffee County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47035	Cumberland County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47039	Decatur County	TN05	TN	05	Southwest Tennessee Development District	0	#N/A
47041	DeKalb County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47045	Dyer County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47049	Fentress County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47051	Franklin County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47053	Gibson County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47055	Giles County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47059	Greene County	TN09	TN	09	First Tenessee Development District	0	#N/A
47061	Grundy County	TN08	TN	08	Southeast Tennessee Development District	0	#N/A
47067	Hancock County	TN09	TN	09	First Tenessee Development District	0	#N/A
47069	Hardeman County	TN05	TN	05	Southwest Tennessee Development District	0	#N/A
47071	Hardin County	TN05	TN	05	Southwest Tennessee Development District	0	#N/A
47075	Haywood County	TN05	TN	05	Northwest Tennessee Development District	0	#N/A
47077	Henderson County	TN05	TN	05	Southwest Tennessee Development District	0	#N/A
47079	Henry County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47083	Houston County	TN03	TN	03	Greater Nashville Regional Council 	0	#N/A
47085	Humphreys County	TN03	TN	03	Greater Nashville Regional Council 	0	#N/A
47087	Jackson County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47091	Johnson County	TN09	TN	09	First Tenessee Development District	0	#N/A
47095	Lake County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47099	Lawrence County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47101	Lewis County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47103	Lincoln County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47107	McMinn County	TN08	TN	08	Southeast Tennessee Development District	0	#N/A
47109	McNairy County	TN05	TN	05	Southwest Tennessee Development District	0	#N/A
47117	Marshall County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47121	Meigs County	TN08	TN	08	Southeast Tennessee Development District	0	#N/A
47123	Monroe County	TN01	TN	01	East Tennessee Development District	0	#N/A
47127	Moore County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47131	Obion County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47133	Overton County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47135	Perry County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47137	Pickett County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47141	Putnam County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47143	Rhea County	TN08	TN	08	Southeast Tennessee Development District	0	#N/A
47151	Scott County	TN01	TN	01	East Tennessee Development District	0	#N/A
47155	Sevier County	TN01	TN	01	East Tennessee Development District	0	#N/A
47161	Stewart County	TN03	TN	03	Greater Nashville Regional Council 	0	#N/A
47175	Van Buren County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47177	Warren County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
47181	Wayne County	TN06	TN	06	South Central Tennessee Development District	0	#N/A
47183	Weakley County	TN04	TN	04	Northwest Tennessee Development District	0	#N/A
47185	White County	TN07	TN	07	Upper Cumberland Development District	0	#N/A
48001	Anderson County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48003	Andrews County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48005	Angelina County	TX14	TX	14	Deep East Texas Council of Governments	0	#N/A
48017	Bailey County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48023	Baylor County	TX03	TX	03	Nortex Regional Planning Commission	0	#N/A
48025	Bee County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48031	Blanco County	TX12	TX	12	Capital Area Council of Governments	0	#N/A
48033	Borden County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48035	Bosque County	TX11	TX	11	Heart of Texas Council of Governments	0	#N/A
48043	Brewster County	TX08	TX	08	Rio Grande Council of Governments	0	#N/A
48045	Briscoe County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48047	Brooks County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48049	Brown County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48053	Burnet County	TX12	TX	12	Capital Area Council of Governments	0	#N/A
48057	Calhoun County	TX17	TX	17	Golden Crescent Regional Planning Commission	0	#N/A
48063	Camp County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48067	Cass County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48069	Castro County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48073	Cherokee County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48075	Childress County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48079	Cochran County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48081	Coke County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48083	Coleman County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48087	Collingsworth County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48089	Colorado County	TX16	TX	16	Houston-Galveston Area Council	0	#N/A
48093	Comanche County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48095	Concho County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48097	Cooke County	TX22	TX	22	Texoma Council of Governments	0	#N/A
48101	Cottle County	TX03	TX	03	Nortex Regional Planning Commission	0	#N/A
48103	Crane County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48105	Crockett County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48109	Culberson County	TX08	TX	08	Rio Grande Council of Governments	0	#N/A
48111	Dallam County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48115	Dawson County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48117	Deaf Smith County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48119	Delta County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48123	DeWitt County	TX17	TX	17	Golden Crescent Regional Planning Commission	0	#N/A
48125	Dickens County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48127	Dimmit County	TX24	TX	24	Middle Rio Grande Development Council	0	#N/A
48129	Donley County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48131	Duval County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48133	Eastland County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48137	Edwards County	TX24	TX	24	Middle Rio Grande Development Council	0	#N/A
48143	Erath County	TX04	TX	04	North Central Texas Council of Governments	0	#N/A
48147	Fannin County	TX22	TX	22	Texoma Council of Governments	0	#N/A
48149	Fayette County	TX12	TX	12	Capital Area Council of Governments	0	#N/A
48151	Fisher County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48153	Floyd County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48155	Foard County	TX03	TX	03	Nortex Regional Planning Commission	0	#N/A
48159	Franklin County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48161	Freestone County	TX11	TX	11	Heart of Texas Council of Governments	0	#N/A
48163	Frio County	TX18	TX	18	Alamo Area Council of Governments	0	#N/A
48165	Gaines County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48169	Garza County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48171	Gillespie County	TX18	TX	18	Alamo Area Council of Governments	0	#N/A
48173	Glasscock County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48177	Gonzales County	TX17	TX	17	Golden Crescent Regional Planning Commission	0	#N/A
48179	Gray County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48185	Grimes County	TX13	TX	13	Brazos Valley Council of Governments	0	#N/A
48189	Hale County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48191	Hall County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48193	Hamilton County	TX23	TX	23	Central Texas Council of Governments	0	#N/A
48195	Hansford County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48197	Hardeman County	TX03	TX	03	Nortex Regional Planning Commission	0	#N/A
48203	Harrison County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48205	Hartley County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48207	Haskell County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48211	Hemphill County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48213	Henderson County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48217	Hill County	TX11	TX	11	Heart of Texas Council of Governments	0	#N/A
48219	Hockley County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48223	Hopkins County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48225	Houston County	TX14	TX	14	Deep East Texas Council of Governments	0	#N/A
48227	Howard County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48233	Hutchinson County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48237	Jack County	TX03	TX	03	Nortex Regional Planning Commission	0	#N/A
48239	Jackson County	TX17	TX	17	Golden Crescent Regional Planning Commission	0	#N/A
48241	Jasper County	TX14	TX	14	Deep East Texas Council of Governments	0	#N/A
48243	Jeff Davis County	TX08	TX	08	Rio Grande Council of Governments	0	#N/A
48247	Jim Hogg County	TX19	TX	19	South Texas Development Council	0	#N/A
48249	Jim Wells County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48255	Karnes County	TX18	TX	18	Alamo Area Council of Governments	0	#N/A
48261	Kenedy County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48263	Kent County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48265	Kerr County	TX18	TX	18	Alamo Area Council of Governments	0	#N/A
48267	Kimble County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48269	King County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48271	Kinney County	TX24	TX	24	Middle Rio Grande Development Council	0	#N/A
48273	Kleberg County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48275	Knox County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48277	Lamar County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48277	Lamar County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48279	Lamb County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48283	La Salle County	TX24	TX	24	Middle Rio Grande Development Council	0	#N/A
48285	Lavaca County	TX17	TX	17	Golden Crescent Regional Planning Commission	0	#N/A
48287	Lee County	TX12	TX	12	Capital Area Council of Governments	0	#N/A
48289	Leon County	TX13	TX	13	Brazos Valley Council of Governments	0	#N/A
48293	Limestone County	TX11	TX	11	Heart of Texas Council of Governments	0	#N/A
48295	Lipscomb County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48297	Live Oak County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48299	Llano County	TX12	TX	12	Capital Area Council of Governments	0	#N/A
48301	Loving County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48307	McCulloch County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48311	McMullen County	TX18	TX	18	Alamo Area Council of Governments	0	#N/A
48313	Madison County	TX13	TX	13	Brazos Valley Council of Governments	0	#N/A
48315	Marion County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48319	Mason County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48321	Matagorda County	TX16	TX	16	Houston-Galveston Area Council	0	#N/A
48323	Maverick County	TX24	TX	24	Middle Rio Grande Development Council	0	#N/A
48327	Menard County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48331	Milam County	TX23	TX	23	Central Texas Council of Governments	0	#N/A
48333	Mills County	TX23	TX	23	Central Texas Council of Governments	0	#N/A
48335	Mitchell County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48337	Montague County	TX03	TX	03	Nortex Regional Planning Commission	0	#N/A
48341	Moore County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48343	Morris County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48345	Motley County	TX02	TX	02	South Plains Association of Governments	0	#N/A
48347	Nacogdoches County	TX14	TX	14	Deep East Texas Council of Governments	0	#N/A
48349	Navarro County	TX04	TX	04	North Central Texas Council of Governments	0	#N/A
48353	Nolan County	TX07	TX	07	West Central Texas Council of Governments	0	#N/A
48357	Ochiltree County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48363	Palo Pinto County	TX04	TX	04	North Central Texas Council of Governments	0	#N/A
48365	Panola County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48369	Parmer County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
48371	Pecos County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48373	Polk County	TX14	TX	14	Deep East Texas Council of Governments	0	#N/A
48377	Presidio County	TX08	TX	08	Rio Grande Council of Governments	0	#N/A
48379	Rains County	TX06	TX	06	East Texas Council of Governments	0	#N/A
48383	Reagan County	TX10	TX	10	Concho Valley Area Council of Governments	0	#N/A
48385	Real County	TX24	TX	24	Middle Rio Grande Development Council	0	#N/A
48387	Red River County	TX05	TX	05	Ark-Tex Area Council of Governments	0	#N/A
48389	Reeves County	TX09	TX	09	Permian Basin Regional Planning Commission	0	#N/A
48391	Refugio County	TX20	TX	20	Coastal Bend Council of Governments	0	#N/A
48393	Roberts County	TX01	TX	01	Panhandle Regional Planning Commission	0	#N/A
